Date_Time,Dp>0.3
2020-08-08 10:46:25,30
2020-08-08 10:46:35,21
2020-08-08 10:46:45,0
2020-08-08 10:46:55,0
2020-08-08 10:47:05,0
2020-08-08 10:47:15,0
2020-08-08 10:47:25,0
2020-08-08 10:47:35,0
2020-08-08 10:47:45,0
2020-08-08 10:47:55,0
2020-08-08 10:48:05,0
2020-08-08 10:48:15,0
2020-08-08 10:48:25,0
2020-08-08 10:48:35,0
2020-08-08 10:48:45,0
2020-08-08 10:48:55,0
2020-08-08 10:49:05,0
2020-08-08 10:49:15,0
2020-08-08 10:49:33,0
2020-08-08 10:49:50,0
2020-08-08 10:50:07,0
2020-08-08 10:50:24,0
2020-08-08 10:53:59,0
2020-08-08 10:54:09,0
2020-08-08 10:54:19,0
2020-08-08 10:54:29,0
2020-08-08 10:54:39,0
2020-08-08 10:54:49,0
2020-08-08 10:54:59,0
2020-08-08 10:55:09,0
2020-08-08 10:55:19,0
2020-08-08 10:55:29,0
2020-08-08 10:55:39,0
2020-08-08 10:55:49,0
2020-08-08 10:55:59,0
2020-08-08 10:56:09,0
2020-08-08 10:56:19,0
2020-08-08 10:56:29,0
2020-08-08 10:56:39,0
2020-08-08 10:56:49,0
2020-08-08 10:56:59,0
2020-08-08 10:57:09,0
2020-08-08 10:57:19,0
2020-08-08 10:57:29,0
2020-08-08 10:57:39,0
2020-08-08 10:57:49,0
2020-08-08 10:57:59,0
2020-08-08 10:58:09,0
2020-08-08 10:58:19,0
2020-08-08 10:58:29,0
2020-08-08 10:58:39,0
2020-08-08 10:58:49,0
2020-08-08 10:58:59,0
2020-08-08 10:59:09,0
2020-08-08 10:59:23,0
2020-08-08 10:59:33,0
2020-08-08 10:59:43,0
2020-08-08 10:59:53,0
2020-08-08 11:00:03,0
2020-08-08 11:00:13,0
2020-08-08 11:00:23,0
2020-08-08 11:00:33,0
2020-08-08 11:00:43,0
2020-08-08 11:00:53,0
2020-08-08 11:01:03,0
2020-08-08 11:01:13,0
2020-08-08 11:01:23,0
2020-08-08 11:01:33,0
2020-08-08 11:01:43,0
2020-08-08 11:01:53,0
2020-08-08 11:02:03,0
2020-08-08 11:02:13,0
2020-08-08 11:02:23,0
2020-08-08 11:02:33,0
2020-08-08 11:02:43,0
2020-08-08 11:02:53,0
2020-08-08 11:03:03,0
2020-08-08 11:03:13,0
2020-08-08 11:03:23,0
2020-08-08 11:03:33,0
2020-08-08 11:03:43,0
2020-08-08 11:03:53,0
2020-08-08 11:04:59,21
2020-08-08 11:05:09,0
2020-08-08 11:05:19,0
2020-08-08 11:05:29,0
2020-08-08 11:05:39,0
2020-08-08 11:05:49,0
2020-08-08 11:05:59,45
2020-08-08 11:06:09,45
2020-08-08 11:06:24,0
2020-08-08 11:06:34,0
2020-08-08 11:06:44,0
2020-08-08 11:06:54,0
2020-08-08 11:07:04,0
2020-08-08 11:07:14,0
2020-08-08 11:07:24,0
2020-08-08 11:07:34,0
2020-08-08 11:07:44,0
2020-08-08 11:07:54,0
2020-08-08 11:08:16,0
2020-08-08 11:08:33,0
2020-08-08 11:08:50,0
2020-08-08 11:09:07,0
2020-08-08 11:09:24,0
2020-08-08 11:09:34,0
2020-08-08 11:09:44,0
2020-08-08 11:09:54,0
2020-08-08 11:10:04,0
2020-08-08 11:10:14,0
2020-08-08 11:10:24,0
2020-08-08 11:10:34,0
2020-08-08 11:10:44,0
2020-08-08 11:10:54,0
2020-08-08 11:11:04,0
2020-08-08 11:11:14,0
2020-08-08 11:11:24,0
2020-08-08 11:11:34,0
2020-08-08 11:11:44,0
2020-08-08 11:11:54,0
2020-08-08 11:12:04,0
2020-08-08 11:12:14,0
2020-08-08 11:12:24,0
2020-08-08 11:12:34,0
2020-08-08 11:12:44,0
2020-08-08 11:12:54,0
2020-08-08 11:13:04,0
2020-08-08 11:13:14,0
2020-08-08 11:13:24,0
2020-08-08 11:13:34,0
2020-08-08 11:13:44,0
2020-08-08 11:13:54,0
2020-08-08 11:14:04,0
2020-08-08 11:14:27,0
2020-08-08 11:14:45,0
2020-08-08 11:15:03,0
2020-08-08 11:15:31,0
2020-08-08 11:15:41,0
2020-08-08 11:15:51,0
2020-08-08 11:16:01,0
2020-08-08 11:16:11,0
2020-08-08 11:16:21,0
2020-08-08 11:16:31,0
2020-08-08 11:16:41,0
2020-08-08 11:16:51,0
2020-08-08 11:17:01,0
2020-08-08 11:17:11,0
2020-08-08 11:17:21,0
2020-08-08 11:17:35,0
2020-08-08 11:17:44,0
2020-08-08 11:17:54,0
2020-08-08 11:18:04,0
2020-08-08 11:19:27,0
2020-08-08 11:19:37,0
2020-08-08 11:19:47,0
2020-08-08 11:19:57,0
2020-08-08 11:20:07,0
2020-08-08 11:20:17,0
2020-08-08 11:20:27,0
2020-08-08 11:20:37,0
2020-08-08 11:20:56,0
2020-08-08 11:21:06,9
2020-08-08 11:21:16,0
2020-08-08 11:21:26,0
2020-08-08 11:21:36,9
2020-08-08 11:21:46,9
2020-08-08 11:21:56,0
2020-08-08 11:22:06,0
2020-08-08 11:22:16,0
2020-08-08 11:22:26,0
2020-08-08 11:22:36,0
2020-08-08 11:22:46,0
2020-08-08 11:22:56,0
2020-08-08 11:23:06,0
2020-08-08 11:23:16,0
2020-08-08 11:23:26,1851
2020-08-08 11:23:36,2067
2020-08-08 11:23:46,2496
2020-08-08 11:23:56,1860
2020-08-08 11:24:06,405
2020-08-08 11:24:16,126
2020-08-08 11:24:26,21
2020-08-08 11:24:36,9
2020-08-08 11:24:46,18
2020-08-08 11:24:56,0
2020-08-08 11:25:06,9
2020-08-08 11:25:16,9
2020-08-08 11:25:26,30
2020-08-08 11:25:36,0
2020-08-08 11:25:46,9
2020-08-08 11:25:56,0
2020-08-08 11:26:06,0
2020-08-08 11:26:16,0
2020-08-08 11:26:26,0
2020-08-08 11:26:36,9
2020-08-08 11:26:46,9
2020-08-08 11:26:56,0
2020-08-08 11:27:06,0
2020-08-08 11:27:16,0
2020-08-08 11:27:26,0
2020-08-08 11:27:36,0
2020-08-08 11:27:54,0
2020-08-08 11:28:11,0
2020-08-08 11:28:28,0
2020-08-08 11:28:45,0
2020-08-08 11:29:02,0
2020-08-08 11:29:19,0
2020-08-08 11:29:29,0
2020-08-08 11:29:39,45
2020-08-08 11:29:49,0
2020-08-08 11:29:59,0
2020-08-08 11:30:09,0
2020-08-08 11:30:19,0
2020-08-08 11:30:29,0
2020-08-08 11:30:39,0
2020-08-08 11:30:49,0
2020-08-08 11:30:59,0
2020-08-08 11:31:09,0
2020-08-08 11:31:19,0
2020-08-08 11:31:29,0
2020-08-08 11:31:39,0
2020-08-08 11:31:49,0
2020-08-08 11:31:59,0
2020-08-08 11:32:09,0
2020-08-08 11:32:19,0
2020-08-08 11:32:29,0
2020-08-08 11:32:39,0
2020-08-08 11:32:49,0
2020-08-08 11:32:59,0
2020-08-08 11:33:09,0
2020-08-08 11:33:19,0
2020-08-08 11:33:29,0
2020-08-08 11:33:39,0
2020-08-08 11:34:05,0
2020-08-08 11:34:16,0
2020-08-08 11:34:26,0
2020-08-08 11:34:36,0
2020-08-08 11:34:46,0
2020-08-08 11:34:56,0
2020-08-08 11:35:10,0
2020-08-08 11:35:20,0
2020-08-08 11:35:30,0
2020-08-08 11:35:40,0
2020-08-08 11:35:50,0
2020-08-08 11:36:00,0
2020-08-08 11:36:10,0
2020-08-08 11:36:20,1104
2020-08-08 11:36:30,1842
2020-08-08 11:36:40,1155
2020-08-08 11:36:50,426
2020-08-08 11:37:00,318
2020-08-08 11:37:10,624
2020-08-08 11:37:20,768
2020-08-08 11:37:30,105
2020-08-08 11:37:40,0
2020-08-08 11:37:50,9
2020-08-08 11:38:00,81
2020-08-08 11:38:10,72
2020-08-08 11:38:32,60
2020-08-08 11:38:49,66
2020-08-08 11:39:06,30
2020-08-08 11:39:23,42
2020-08-08 11:39:40,9
2020-08-08 11:39:57,21
2020-08-08 11:40:07,9
2020-08-08 11:40:17,9
2020-08-08 11:40:27,0
2020-08-08 11:40:37,0
2020-08-08 11:40:47,0
2020-08-08 11:40:57,0
2020-08-08 11:41:07,0
2020-08-08 11:41:17,0
2020-08-08 11:41:27,0
2020-08-08 11:41:37,0
2020-08-08 11:41:47,0
2020-08-08 11:41:57,0
2020-08-08 11:42:07,0
2020-08-08 11:42:17,0
2020-08-08 11:42:27,9
2020-08-08 11:42:37,9
2020-08-08 11:42:47,0
2020-08-08 11:42:57,0
2020-08-08 11:43:07,0
2020-08-08 11:43:17,9
2020-08-08 11:43:27,0
2020-08-08 11:43:37,0
2020-08-08 11:43:47,0
2020-08-08 11:43:57,0
2020-08-08 11:44:07,0
2020-08-08 11:44:17,0
2020-08-08 11:44:27,0
2020-08-08 11:44:37,0
2020-08-08 11:44:47,0
2020-08-08 11:44:57,0
2020-08-08 11:45:22,0
2020-08-08 11:45:40,0
2020-08-08 11:45:58,0
2020-08-08 11:46:16,0
2020-08-08 11:46:34,0
2020-08-08 11:46:54,0
2020-08-08 11:47:04,0
2020-08-08 11:47:14,0
2020-08-08 11:47:24,0
2020-08-08 11:47:34,0
2020-08-08 11:47:44,0
2020-08-08 11:47:54,0
2020-08-08 11:48:04,0
2020-08-08 11:48:14,0
2020-08-08 11:48:24,0
2020-08-08 11:48:34,0
2020-08-08 11:48:44,0
2020-08-08 11:48:54,0
2020-08-08 11:49:04,0
2020-08-08 11:49:14,0
2020-08-08 11:49:24,0
2020-08-08 11:49:34,0
2020-08-08 11:49:44,0
2020-08-08 11:49:54,0
2020-08-08 11:50:04,0
2020-08-08 11:50:14,0
2020-08-08 11:50:24,0
2020-08-08 11:50:34,0
2020-08-08 11:50:44,0
2020-08-08 11:50:54,0
2020-08-08 11:51:04,0
2020-08-08 11:51:14,0
2020-08-08 11:51:24,0
2020-08-08 11:51:34,0
2020-08-08 11:51:44,0
2020-08-08 11:51:54,0
2020-08-08 11:52:04,0
2020-08-08 11:52:14,0
2020-08-08 11:52:24,9
2020-08-08 11:52:34,45
2020-08-08 11:52:44,213
2020-08-08 11:52:54,108
2020-08-08 11:53:04,702
2020-08-08 11:53:14,180
2020-08-08 11:53:24,129
2020-08-08 11:53:34,9
2020-08-08 11:53:44,120
2020-08-08 11:53:54,186
2020-08-08 11:54:04,75
2020-08-08 11:54:14,9
2020-08-08 11:54:24,0
2020-08-08 11:54:34,0
2020-08-08 11:54:44,0
2020-08-08 11:54:54,0
2020-08-08 11:55:04,0
2020-08-08 11:55:14,27
2020-08-08 11:55:24,27
2020-08-08 11:55:34,9
2020-08-08 11:55:44,0
2020-08-08 11:55:54,0
2020-08-08 11:56:04,0
2020-08-08 11:56:14,0
2020-08-08 11:56:24,9
2020-08-08 11:56:34,9
2020-08-08 11:56:44,0
2020-08-08 11:57:03,0
2020-08-08 11:57:13,9
2020-08-08 11:57:23,0
2020-08-08 11:57:35,0
